ROG3,Ctry,PeopleID3,PeopNameInCountry,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,PrimaryReligionPC,ROL3,PrimaryLanguageName,Population,10_40Window,LocationInCountry,PrimaryReligion,PercentEvangelical,PercentAdherents,LeastReached,JPScale,BibleStatus,JF,AudioRecordings,NTOnline,IndigenousCode,Latitude,Longitude,PhotoAddress,MapAddress
CH,China,18684,Suan,23,"Povos Tibetanos/Himalaios",317,"Tibeto-Burman, other","Religiões Étnicas",ywt,"Lalo, Central",300,Y,"According to researcher Jamin Pelkey, 250 people belonging to the Suan ethnic group live in the Wumulong District and/or in the Mengban District of Yongde County. Yongde is situated within the Lincang Prefecture in western Yunnan Province.","Religiões Étnicas",0.000,0.000,Y,1,0,N,N,,Y,24.1965705606828,99.2863399514276,p18684.jpg,m18684.png
CH,China,18686,Suodi,23,"Povos Tibetanos/Himalaios",317,"Tibeto-Burman, other","Religiões Étnicas",iii,Nuosu,248000,Y,"Approximately 190,000 ethnic Suodi people live in the high mountains of southern China, including some 170,000 in Huili, Dechang, Miyi, and Puge counties of southern Sichuan Province, and 14,500 in Yuanmou, Luquan, and Yongren counties of northern Yunnan Province.","Religiões Étnicas",0.105,1.000,Y,1,4,Y,Y,,Y,26.8657019996476,102.376291999876,p18686.jpg,m18686_ch.png
CH,China,18687,Ta'er,23,"Povos Tibetanos/Himalaios",317,"Tibeto-Burman, other","Religiões Étnicas",xxx,"Language unknown",1400,Y,"Approximately 1,000 ethnic Ta'er people live in an unspecified location within Ninglang County in northern Yunnan Province. Ninglang borders Sichuan Province and is home to several ethnic groups.","Religiões Étnicas",0.000,0.000,Y,1,0,N,N,,Y,27.2880241603867,100.852724174181,p18687.jpg,m18687.png
CH,China,18692,"Tadjique sarikoli",14,Iranianos-Medos,299,Tajik,Islã,srh,Sarikoli,45000,Y,"An estimated 33,000 speakers of the Sarikoli Tajik language live in China's far northwest corner, near the border with Afghanistan, Kyrgyzstan, and Pakistan. The majority live in and around the town of Taxkorgan, which means 'stone fortress'. Although there are more than eight million Tajiks scattered throughout Central Asia  - the majority being in Afghanistan, Tajikistan and Uzbekistan  - the Sarikoli Tajik in China are a separate ethnolinguistic group from the Central Asian Tajik.",Islã,0.009,0.009,Y,1,0,N,N,,Y,37.9050099998116,75.1448599995893,p18692.jpg,m18692_ch.png
CH,China,18688,Tagu,23,"Povos Tibetanos/Himalaios",317,"Tibeto-Burman, other","Religiões Étnicas",yta,Talu,4700,Y,"More than 3,500 people belong to the Tagu ethnic group in northern Yunnan Province of southern China. The Tagu mainly inhabit villages in the Dongshan and Gai communities of Dongshan District in Yongsheng County. The principal village of the Tagu is Taguping. The Tagu are also known to live in Ninglang County, but their specific location is unknown.","Religiões Étnicas",0.000,0.000,Y,1,1,N,N,,Y,27.4560759466476,100.773903425303,p18688.jpg,m18688.png
CH,China,15187,"Tai dam",20,"Povos do Sudeste Asiático",295,Tai,"Religiões Étnicas",blt,"Tai Dam",46000,Y,"More than 34,000 Tai Dam live in Jinping County in southern China's Yunnan Province. The majority of Tai Dam are found in northern Vietnam where approximately half a million live around the city of Dien Bien Phu. They also extend into nearby areas of Laos and ""to the south-west into central Thailand due to conquest and deportation by the (Bangkok) Thai in the early nineteenth century."" Most of the 50,000 Tai Dam now living in Laos fled there in the 1950s after the Communist terror in north Vietnam. Refugee communities of Tai Dam are also located in such diverse places as Iowa, USA; Sydney, Australia; and Paris, France.","Religiões Étnicas",0.144,0.200,Y,1,4,Y,Y,BLTEPI,Y,22.73937,102.79496,p15187.jpg,m15187_ch.png
CH,China,18689,"Tai don, tai branco",20,"Povos do Sudeste Asiático",295,Tai,"Religiões Étnicas",twh,"Tai Don",15000,Y,"Approximately 11,000 Tai Kao live on the banks of the Honghe River in Jinping County in the southern part of Yunnan Province. Jinping borders Vietnam where approximately 200,000 Tai Kao live  - a similar number to the Tai Kao population in northern Laos. Small Tai Kao refugee communities are also found in France and the United States.","Religiões Étnicas",0.000,0.000,Y,1,3,N,Y,,Y,22.82885,102.24058,p18689.jpg,m18689_ch.png
CH,China,12490,"Tai khang",20,"Povos do Sudeste Asiático",239,Mon-Khmer,Budismo,kyp,Kang,43000,Y,"Yunnan province: southwest.",Budismo,0.300,1.000,Y,1,1,N,N,,Y,23.41521,99.40868,p12490.jpg,m12490_ch.png
CH,China,18566,"Tai lue",20,"Povos do Sudeste Asiático",295,Tai,"Religiões Étnicas",khb,Lu,811000,Y,"More than 600,000 Tai Lu live in Xishuangbanna Prefecture in the extreme southwestern corner of China. Researchers vary on the population of the Tai Lu, with estimates ranging from 250,000 to 770,000. Because Tai Lu varieties are spoken in a diverse area, population estimates are especially precarious. Xishuangbanna is a transliteration of the Tai name, Sip-Song-Pan-Na, which means ""twelve thousand rice fields."" The Tai Lu are also located throughout Laos, Vietnam, Thailand, and Myanmar. Massive deforestation and a rapid population growth have virtually destroyed the ecology of Xishuangbanna.",Budismo,0.325,0.500,Y,1,4,Y,Y,,Y,21.8499790004305,101.442001999593,p18566.jpg,m18566_ch.png
CH,China,18205,"Tai man, shan",20,"Povos do Sudeste Asiático",280,Shan,Budismo,shn,Shan,700,Y,"They are concentrated throughout Shan State, in north-east Myanmar.  In Thailand, they inhabit the provinces of Chiang Rai, Chiang Mai and Mae Hong Son.  A small group lives on the other side of Thailand in Mukdahan Province.",Budismo,0.000,0.000,Y,1,5,Y,Y,SHNTBSN2DA,N,24.38345,98.10734,p18205.jpg,m00153.png
CH,China,15193,"Tai nua, shan chinês",20,"Povos do Sudeste Asiático",295,Tai,"Religiões Étnicas",tdd,"Tai Nua",494000,Y,"There is a great deal of confusion regarding the names used to classify the various Dai/Tai groups in China. Many publications call the Tai in the Dehong Prefecture Tai Nua, a name meaning ""northern Tai."" The Tai in Dehong are profiled in Operation China under the name Tai Mao, according to the classification of linguist David Bradley. ""The Tai Nua or 'Northern Tai' live in southwestern Yunnan along river valleys; they number about 100,000.""",Budismo,0.170,0.190,Y,1,3,N,Y,,Y,24.1985849997979,101.005966999677,p15193.jpg,m15193_ch.png
CH,China,18691,"Tai pong",20,"Povos do Sudeste Asiático",295,Tai,"Religiões Étnicas",tdd,"Tai Nua",119000,Y,"Various subgroups comprising the Tai Pong language group live in a widely scattered area along the banks of the Honghe River in the southern extremity of Yunnan Province.","Religiões Étnicas",0.223,0.500,Y,1,3,N,Y,,Y,22.8638087323871,103.55266846208,p18691.jpg,m18691.png
CH,China,18725,"Tai ya",20,"Povos do Sudeste Asiático",295,Tai,"Religiões Étnicas",cuu,"Tai Ya",67000,Y,"The 1982 China language census listed 34,000 speakers of the Ya language. Ya villages are located in the Ya and Chung districts of Yuanjiang County and also in the Mosha District of the neighboring Xinping County. Both counties, which have only recently been opened to foreign visitors, are located in the southern part of Yunnan Province. The Ya language is also spoken in a few villages in Chiang Rai Province in northern Thailand.","Religiões Étnicas",0.000,0.000,Y,1,3,N,N,,Y,23.56722,101.89736,p18725.jpg,m18725.png
CH,China,18694,Talu,20,"Povos do Sudeste Asiático",295,Tai,"Religiões Étnicas",yta,Talu,15000,Y,"More than 7,000 people belong to the Talu ethnic group in southern China. About 4,000 are concentrated in the Shuanghe, Yushui, Yunshan, and Liude villages in the Liude District of Yongsheng County in northern Yunnan Province. An additional 1,800 Talu live in the Yongningping District of northern Ninglang County, while others inhabit Weixing and Tongda areas of northwest Huaping County. All areas inhabited by the Talu are located in the mountains of northern Yunnan Province.","Religiões Étnicas",0.000,0.000,Y,1,1,N,N,,Y,26.54892,100.85029,p18694.jpg,m18694.png
CH,China,18695,Tanglang,23,"Povos Tibetanos/Himalaios",317,"Tibeto-Burman, other","Religiões Étnicas",ytl,Tanglang,1400,Y,"The small Tanglang people group  - who numbered 947 people within 185 families in a 1996 study  - inhabit eight villages in the isolated Tanglang Basin in the southern part of Lijiang County. The locals call the basin Tanglangba. Administratively the Tanglang live in the Hongmai Community of Tai'an District. The Tanglang Basin is watered by the Tanglang River and is surrounded by a rim of mountains. During the rainy season, roads to the Basin are impassable; visitors are required to hike three hours from the nearest road in order to reach them.","Religiões Étnicas",0.000,0.000,Y,1,1,N,N,,Y,26.78276,99.94,p18695.jpg,
CH,China,15284,Tártaro,24,"Povos Túrquicos",311,Ural-Siberian,Islã,tat,Tatar,8200,Y,"Less than 6,000 members of the Tatar nationality live hidden away in tiny communities in the far northwestern corner of China. The majority live in the cities of Tacheng, Urumqi, and Yining in the Xinjiang Uygur Autonomous Region. The term Tatar is widely used throughout the nations of the former Soviet Union and Central Asia. More than seven million Tatar live in 20 different countries: the majority are spread throughout Russia, from Moscow to Eastern Siberia. Others are located in nations as diverse as Turkey, Afghanistan, Romania, and Finland. Approximately 10,000 Tatar also live in New York and San Francisco in the United States.",Islã,0.000,0.000,Y,1,5,Y,Y,TTRIBTN2DA,Y,44.04874,81.31875,p15284.jpg,
CH,China,18884,"Tártaro khakass",24,"Povos Túrquicos",311,Ural-Siberian,Islã,kjh,Khakas,800,Y,"Khakasiya Republic: north of Altai mountains; Krasnoyarskiy Kray, north; Kemerovskaya Oblast’; scattered throughout Russia.",Budismo,0.000,0.000,Y,1,4,Y,Y,KJHIBT,Y,48.06377,124.18703,p18884.jpg,m18884_ch.png
CH,China,19253,Tebbu,23,"Povos Tibetanos/Himalaios",304,Tibetan,Budismo,adx,"Tibetan, Amdo",26000,Y,"Huangnan, Hainan, Haibei, and Guoluo (Golog) Tibetan autonomous prefectures; Qinghai Province, Haixi Mongolian-Tibetan-Kazakh Autonomous Prefecture; Gannan Tibetan Autonomous Prefecture, southwest Gansu Province, Tianzhu Autonomous County; west and north ",Budismo,0.000,0.000,Y,1,4,Y,Y,,Y,34.5197715154944,100.490327621641,p19253.jpg,m19253_ch.png
CH,China,15323,Teleut,24,"Povos Túrquicos",311,Ural-Siberian,Islã,atv,"Altai, Northern",80,Y,"Although their numbers in China are reported to be a mere 13 families or approximately 50 individuals, the Teleut speak their own language and have their own historical and cultural identity. They are located in the Altai District in the extreme northernmost point of China's Xinjiang Uygur Autonomous Region. The area, which suffers from extremely cold winters, is situated at the juncture of China, Russia, and Mongolia. The vast majority of Teleut live in Russia, especially in the Kemerovo Oblast, in 4 to 5 villages located just south of Belovo. There are 71,600 speakers of both Northern and Southern Altai on the Russian side of the border.","Religiões Étnicas",0.000,0.000,Y,1,0,N,N,,N,48.1215326837863,87.119546876687,p15323.jpg,m15323.png
CH,China,15461,Thami,21,"Povos do Sul Asiático",442,"South Asia Hindu - other",Hinduísmo,thf,Thangmi,600,Y,"More than 20,000 Thami live in and around the town of Dolakha in eastern Nepal. Several hundred Thami also live in Zhangmu County, on the Tibetan side of the border. The Thami were originally a nomadic tribe who settled just east of Katmandu, Nepal. In recent years many Thami men have migrated to India to seek employment.",Budismo,0.000,0.000,Y,1,4,Y,Y,,N,29.823,85.349,p15461.jpg,m15461.png
CH,China,20614,Thopho,23,"Povos Tibetanos/Himalaios",317,"Tibeto-Burman, other","Religiões Étnicas",ytp,Thopho,500,Y,"Yunnan province: Guangnan county, South central Zhetu district; northeast Zhulin district, 2 villages.","Religiões Étnicas",0.000,0.000,Y,1,1,N,N,,Y,24.138634,104.790708,,
CH,China,15468,Tibetano,23,"Povos Tibetanos/Himalaios",304,Tibetan,Budismo,bod,"Tibetan, Central",949000,Y,"Approximately 740,000 speakers of Central Tibetan live in the city of Lhasa and surrounding counties in the Tibet Autonomous Region. Tourists to Lhasa often find the city falls short of the mystique they desire, although it has certainly improved since Thomas Manning's description in the early 1800s: ""There is nothing striking, nothing pleasing in its appearance. The habitations are begrimed with smut and dirt. The avenues are full of dogs, some growling and gnawing bits of hide which lie about in profusion, and emit a charnel-house smell; others limping and looking livid; others ulcerated; others starving and dying, and pecked at by the ravens; some dead and preyed upon. In short, everything seems mean and gloomy.""",Budismo,0.030,0.040,Y,1,5,Y,Y,BODNVS,Y,29.6502760003371,91.132178999761,p15468.jpg,m15468_ch.png
CH,China,18696,"Tibetano boyu",23,"Povos Tibetanos/Himalaios",304,Tibetan,Budismo,bod,"Tibetan, Central",4300,Y,"The Boyu Tibetans live in the large Boyu Village in Zhugqu County. Zhugqu is within the Gaanan Prefecture in poverty-stricken Gansu Province. They live atop a 3,000- meter-high (9,840 ft.) mountain. ""Boyu is located at the heart of a complex of high peaks and deep ravines, and the paths along which they climb lead through magnificent scenery… dotted with all kinds of flowers: azaleas, camellias, peonies, wolf-berries.""","Religiões Étnicas",0.600,0.600,Y,1,5,Y,Y,BODNVS,Y,27.9903097580889,85.9829082613072,p18696.jpg,m18696_ch.png
CH,China,18697,"Tibetano deqen",23,"Povos Tibetanos/Himalaios",304,Tibetan,Budismo,khg,"Tibetan, Khams",122000,Y,"Much confusion surrounds the classification and population of the Deqen Tibetans, whom some researchers refer to as Atuence. Atuence is the old name for the Tibetan town of Deqen in northern Yunnan Province. Some sources list more than 500,000 Atuence speakers, but our research indicates there are only around 95,000. In addition, there are nine villages of Deqen Tibetans in the northernmost tip of Myanmar.",Budismo,0.038,2.000,Y,1,4,Y,Y,,Y,27.8301648966926,99.700611025978,p18697.jpg,m18697_ch.png
CH,China,18698,"Tibetano gtsang",21,"Povos do Sul Asiático",402,"South Asia Buddhist",Budismo,bod,"Tibetan, Central",766000,Y,"Almost 600,000 Tibetans belong to the Gtsang Tibetan dialect group. They are located in a wide geographical area, stretching east to west over roughly the entire length of the Tibet-Nepal border. Gtsang is spoken in the cities of Xigaze and Gyantse, the second and fourth largest cities in Tibet. The main attraction of Gyantse is the immense pagoda, or Kumbun, built by Rapten Kunsang Phapa (1389-1442).",Budismo,0.010,0.020,Y,1,5,Y,Y,BODNVS,Y,29.2725773217859,88.8718243990767,p18698.jpg,m18698_ch.png
CH,China,15469,"Tibetano jone",23,"Povos Tibetanos/Himalaios",304,Tibetan,Budismo,cda,Choni,171000,Y,"Approximately 100,000 speakers of the Jone Tibetan language inhabit Jone County in the southwestern part of Gansu Province. A small number live in the adjacent parts of northern Sichuan. Some publications have incorrectly given their location as the ""Yunnan-Tibet border."" Their name was previously spelled Choni, and they still appear in many publications by that name. The To River flows through Jone County. One traveler described the location: ""Nowhere else [in Gansu] are there such forests, and the scenery is unsurpassed.""",Budismo,0.100,0.200,Y,1,0,N,N,,Y,34.4153182096676,103.048784303753,p15469.jpg,m15469_ch.png
CH,China,18699,"Tibetano nghari",23,"Povos Tibetanos/Himalaios",304,Tibetan,Budismo,bod,"Tibetan, Central",64000,Y,"Despite having an approximate population of only 50,000, the Nghari Tibetan language is spoken over a vast area of western Tibet. Nghari Prefecture, which has an area of 306,000 square kilometers (119,340 sq. mi.), lies north of the Himalayas at an average altitude of 4,500 meters (14,760 ft.) above sea level. The Himalayas contain more than 17,000 glaciers. Almost all Nghari Tibetans are nomads, struggling to survive in the bleak conditions.",Budismo,0.000,0.000,Y,1,5,Y,Y,BODNVS,Y,30.9769595690289,81.2110048273109,p18699.jpg,m18699_ch.png
